datetime_utc,latitude_deg,longitude_deg,temp_c_raw,temp_c_calibrated,deployment_state,qc_flag
2024-10-01T13:11:00Z,48.941158,-126.864955,15.055263671874997,15.078263671874996,in_water,1
2024-10-01T13:12:00Z,48.941437,-126.864917,15.055263671874997,15.078263671874996,in_water,1
2024-10-01T13:13:00Z,48.941723,-126.864817,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:14:00Z,48.942009,-126.864717,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:15:00Z,48.942295,-126.864617,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:16:00Z,48.942581,-126.864517,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:17:00Z,48.942861,-126.864436,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:18:00Z,48.943121,-126.86442,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:19:00Z,48.943381,-126.864404,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:20:00Z,48.943641,-126.864388,15.044538574218748,15.067538574218748,in_water,1
2024-10-01T13:21:00Z,48.943901,-126.864372,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:22:00Z,48.944163,-126.864355,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:23:00Z,48.944431,-126.864333,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:24:00Z,48.944699,-126.864311,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:25:00Z,48.944967,-126.864289,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:26:00Z,48.945235,-126.864267,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:27:00Z,48.9455,-126.864236,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:28:00Z,48.945756,-126.864178,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:29:00Z,48.946012,-126.86412,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:30:00Z,48.946268,-126.864062,15.0338134765625,15.0568134765625,in_water,1
2024-10-01T13:31:00Z,48.946524,-126.864004,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:32:00Z,48.94678,-126.863949,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:33:00Z,48.947036,-126.863901,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:34:00Z,48.947292,-126.863853,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:35:00Z,48.947548,-126.863805,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:36:00Z,48.947804,-126.863757,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:37:00Z,48.948051,-126.863712,15.023088378906252,15.046088378906251,in_water,1
2024-10-01T13:38:00Z,48.948271,-126.863676,15.012363281249996,15.035363281249996,in_water,1
